,date,day,filename,flag,id,keywords,link,month,place,publisher,year
1833,2017/05/28,28,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-05-28T12:15:50+05:30->220797.txt,0,220797,[],http://timesofindia.indiatimes.com//city/chennai/empty-coffers-vacant-poststo-keep-new-vcs-plate-full/articleshow/58875636.cms,05,chennai,TOI,2017
1834,2018/01/06,06,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-06T11:08:30+05:30->4285.txt,0,4285,[],http://timesofindia.indiatimes.com//tv/news/hindi/bigg-boss-11-written-update-january-5-2018-hina-khan-gets-hurt-and-breaks-down-because-of-luv-tyagis-comments/articleshow/62390063.cms,01,NA,TOI,2018
1835,2017/01/27,27,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-27T17:08:44+05:30->114529.txt,0,114529,[],http://timesofindia.indiatimes.com//entertainment/malayalam/movies/news/raai-laxmi-rings-in-new-year-in-style/articleshow/56294733.cms,01,NA,TOI,2017
1836,2018/02/10,10,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-10T11:18:42+05:30->29774.txt,1,29774,"['whatsapp', 'police']",http://timesofindia.indiatimes.com//home/education/news/hsc-ssc-students-get-fixed-time-to-enter-exam-centres/articleshow/62859620.cms,02,pune,TOI,2018
1837,2017/01/10,10,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-10T01:51:44+05:30->119928.txt,0,119928,[],http://timesofindia.indiatimes.com//city/gurgaon/slapped-notice-but-raisina-illegal-construction-still-on/articleshow/56430335.cms,01,gurgaon,TOI,2017
1838,2017/01/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-29T12:46:27+05:30->125596.txt,0,125596,[],http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/back-to-milkha-days-for-farhan-akhtar/articleshow/56621956.cms,01,NA,TOI,2017
1839,2018/01/06,06,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-06T12:22:42+05:30->3847.txt,0,3847,[],http://timesofindia.indiatimes.com//city/patna/green-auditing-of-pu-colleges-soon/articleshow/62385615.cms,01,patna,TOI,2018
1840,2017/04/11,11,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-04-11T12:54:58+05:30->186961.txt,0,186961,[],http://timesofindia.indiatimes.com//city/hyderabad/rs-100-crore-plan-to-protect-and-rejuvenate-lakes/articleshow/58119471.cms,04,hyderabad,TOI,2017
1841,2018/03/13,13,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-13T07:29:00+05:30->52508.txt,0,52508,[],http://timesofindia.indiatimes.com//city/chandigarh/khaira-accuses-channi-of-links-with-illegal-mining-baseless-says-latter/articleshow/63275915.cms,03,chandigarh,TOI,2018
1842,2018/01/25,25,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-25T08:48:16+05:30->18124.txt,0,18124,[],http://timesofindia.indiatimes.com//city/bengaluru/after-cabs-transport-dept-to-fix-minimum-fares-for-govt-pvt-buses/articleshow/62641103.cms,01,bengaluru,TOI,2018
1843,2017/05/08,08,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-05-08T06:41:37+05:30->206321.txt,0,206321,[],http://timesofindia.indiatimes.com//city/nagpur/doctor-early-detection-can-cure-thalassaemia/articleshow/58568135.cms,05,nagpur,TOI,2017
1844,2017/01/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-29T05:41:57+05:30->132969.txt,0,132969,[],http://timesofindia.indiatimes.com//city/chennai/schools-jazz-up-libraries-up-fiction-works-to-encourage-reading/articleshow/56841300.cms,01,chennai,TOI,2017
1845,2018/01/25,25,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-25T10:42:51+05:30->17662.txt,0,17662,[],http://timesofindia.indiatimes.com//city/pune/brace-for-traffic-curbs-on-karve-law-college-roads/articleshow/62641411.cms,01,pune,TOI,2018
1846,2018/04/18,18,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-04-18T00:00:00+05:30->78473.txt,0,78473,[],http://timesofindia.indiatimes.com//city/bengaluru/when-sudeep-charmed-everyone-at-innovative-international-film-festival/articleshow/63800955.cms,04,NA,TOI,2018
1847,2018/04/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-04-04T13:22:29+05:30->68307.txt,0,68307,[],http://timesofindia.indiatimes.com//city/gaya/569-villages-electrified-in-gaya-in-2-months/articleshow/63601236.cms,04,gaya,TOI,2018
1848,2017/03/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-01T17:08:28+05:30->156738.txt,0,156738,[],http://timesofindia.indiatimes.com//city/mangaluru/their-love-is-bullet-proof/articleshow/57403278.cms,03,mangaluru,TOI,2017
1849,2017/04/14,14,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-04-14T06:06:01+05:30->188530.txt,0,188530,[],http://timesofindia.indiatimes.com//city/pune/hrs-chiefs-plea-against-denial-of-discharge-by-trial-court-admitted/articleshow/58172396.cms,04,pune,TOI,2017
1850,2018/03/25,25,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-25T03:57:38+05:30->61106.txt,0,61106,[],http://timesofindia.indiatimes.com//city/mumbai/fake-caste-certificates-lookout-circular-for-accused-doctor-likely/articleshow/63448187.cms,03,mumbai,TOI,2018
1851,2018/01/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-30T06:36:37+05:30->21583.txt,0,21583,[],http://timesofindia.indiatimes.com//city/mumbai/hospital-to-blame-for-mri-death-how-are-accused-out-of-lock-up/articleshow/62702385.cms,01,mumbai,TOI,2018
1852,2017/01/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-22T11:25:11+05:30->128635.txt,0,128635,[],http://timesofindia.indiatimes.com//city/mangaluru/child-accidentally-drives-auto-dies/articleshow/56708680.cms,01,NA,TOI,2017
1853,2017/02/25,25,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-25T07:53:00+05:30->153831.txt,0,153831,[],http://timesofindia.indiatimes.com//city/ludhiana/35-year-old-man-gets-7-year-jail-for-bid-to-rape-kill/articleshow/57341762.cms,02,ludhiana,TOI,2017
1854,2018/05/19,19,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-19T00:35:07+05:30->101219.txt,0,101219,[],http://timesofindia.indiatimes.com//city/trichy/transgenders-spearhead-eucalyptus-removal-to-weed-out-water-crisis-in-pudukkottai/articleshow/64228379.cms,05,trichy,TOI,2018
1855,2017/03/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-30T08:57:16+05:30->177955.txt,0,177955,[],http://timesofindia.indiatimes.com//city/chandigarh/assemblys-nod-to-punjabs-1st-bill-on-hiring-law-officers/articleshow/57902541.cms,03,chandigarh,TOI,2017
1856,2018/03/05,05,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-05T09:20:14+05:30->46398.txt,0,46398,[],http://timesofindia.indiatimes.com//city/mumbai/447-firms-in-dock-for-diverting-rs-3200-crore-tds/articleshow/63162992.cms,03,mumbai,TOI,2018
1857,2017/01/19,19,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-19T11:22:04+05:30->127023.txt,0,127023,[],http://timesofindia.indiatimes.com//city/nashik/first-time-voters-call-for-it-industry-education-hub-in-nashik/articleshow/56653671.cms,01,nashik,TOI,2017
1858,2017/10/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-10-04T04:51:00+05:30->315756.txt,0,315756,[],http://timesofindia.indiatimes.com//city/chennai/ttv-drags-eps-to-election-commission-for-sedition-charges/articleshow/60930845.cms,10,NA,TOI,2017
1859,2017/02/24,24,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-24T10:43:03+05:30->153054.txt,0,153054,[],http://timesofindia.indiatimes.com//city/nagpur/congman-storms-into-bjps-bastion/articleshow/57320026.cms,02,nagpur,TOI,2017
1860,2018/04/07,07,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-04-07T08:37:40+05:30->70815.txt,0,70815,[],http://timesofindia.indiatimes.com//sports/commonwealth-games/cwg-2018-ferrying-sacks-as-kid-helped-deepak-lather/articleshow/63652118.cms,04,chandigarh,TOI,2018
1861,2018/02/18,18,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-18T06:40:25+05:30->35488.txt,0,35488,[],http://timesofindia.indiatimes.com//city/lucknow/wild-chase-ends-in-death-for-big-cat-leaves-questions/articleshow/62966479.cms,02,NA,TOI,2018
1862,2018/03/07,07,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-07T07:25:13+05:30->48125.txt,0,48125,[],http://timesofindia.indiatimes.com//city/lucknow/hospital-employee-run-over-by-bus-driver-flees/articleshow/63195736.cms,03,lucknow,TOI,2018
1863,2018/06/02,02,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-06-02T12:14:28+05:30->112098.txt,0,112098,[],http://timesofindia.indiatimes.com//tv/news/hindi/kasam-tere-pyaar-ki-written-update-june-01-2018-ranbir-wants-to-get-kritika-arrested/articleshow/64425550.cms,06,NA,TOI,2018
1864,2018/03/16,16,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-16T08:46:01+05:30->54767.txt,0,54767,[],http://timesofindia.indiatimes.com//city/coimbatore/elephant-calf-falls-into-water-tank-near-coimbatore-rescued-and-united-with-herd/articleshow/63326201.cms,03,coimbatore,TOI,2018
1865,2018/01/23,23,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-23T01:10:41+05:30->16356.txt,0,16356,[],http://timesofindia.indiatimes.com//city/ghaziabad/btech-student-found-dead-in-pg-washroom/articleshow/62610997.cms,01,ghaziabad,TOI,2018
1866,2018/04/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-04-04T05:26:52+05:30->68547.txt,0,68547,[],http://timesofindia.indiatimes.com//india/pm-modi-said-dalit-interests-will-be-safeguarded-sc-panel-chief/articleshow/63603803.cms,04,agra,TOI,2018
1867,2018/05/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-03T08:24:22+05:30->89937.txt,0,89937,[],http://timesofindia.indiatimes.com//city/hyderabad/you-can-buy-aadhaar-enrolment-kits-online/articleshow/64008956.cms,05,hyderabad,TOI,2018
1868,2018/05/17,17,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-17T11:11:39+05:30->100335.txt,0,100335,[],http://timesofindia.indiatimes.com//city/kochi/hard-to-check-veracity-of-recruiters-say-hoteliers/articleshow/64201253.cms,05,kochi,TOI,2018
1869,2018/03/26,26,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-26T07:25:00+05:30->61964.txt,0,61964,[],http://timesofindia.indiatimes.com//city/chandigarh/snatching-case-accused-dies-5-days-after-attempting-suicide/articleshow/63455824.cms,03,ludhiana,TOI,2018
1870,2017/05/18,18,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-05-18T11:45:38+05:30->213568.txt,0,213568,[],http://timesofindia.indiatimes.com//city/mumbai/mumbai-nowhere-in-clean-station-survey/articleshow/58725064.cms,05,mumbai,TOI,2017
1871,2017/04/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-04-04T13:59:51+05:30->181289.txt,0,181289,[],http://timesofindia.indiatimes.com//city/patna/yearlong-champaran-centenary-celebrations-to-start-on-april-10/articleshow/57997286.cms,04,patna,TOI,2017
1872,2018/04/19,19,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-04-19T01:00:00+05:30->79303.txt,0,79303,[],http://timesofindia.indiatimes.com//city/patna/bhagalpur-residents-protest-womans-death/articleshow/63820270.cms,04,bhagalpur,TOI,2018
1873,2018/01/12,12,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-12T12:02:42+05:30->8699.txt,0,8699,[],http://timesofindia.indiatimes.com//city/amritsar/make-1984-sikhs-massacre-sit-time-bound-sarna/articleshow/62465314.cms,01,amritsar,TOI,2018
1874,2017/04/09,09,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-04-09T03:59:34+05:30->185074.txt,0,185074,[],http://timesofindia.indiatimes.com//city/noida/elderly-woman-falls-to-death-from-18th-floor/articleshow/58087775.cms,04,ghaziabad,TOI,2017
1875,2017/03/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-04T04:00:00+05:30->158826.txt,0,158826,[],http://timesofindia.indiatimes.com//business/india-business/as-bank-credit-growth-falls-india-inc-switches-to-bonds/articleshow/57457023.cms,03,mumbai,TOI,2017
1876,2017/09/25,25,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-09-25T00:21:58+05:30->308741.txt,0,308741,[],http://timesofindia.indiatimes.com//tv/news/kannada/shwetha-chengappa-as-a-child-i-recall-wanting-to-be-on-tv/articleshow/60815780.cms,09,NA,TOI,2017
1877,2018/02/19,19,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-19T13:35:58+05:30->36643.txt,0,36643,[],http://timesofindia.indiatimes.com//business/india-business/aibea-wants-government-to-step-in-keep-top-management-off-till-probe-on-at-pnb/articleshow/62980911.cms,02,NA,TOI,2018
1878,2018/01/31,31,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-31T12:30:40+05:30->22052.txt,0,22052,[],http://timesofindia.indiatimes.com//city/pune/external-evaluation-of-over-34000-state-run-schools/articleshow/62715836.cms,01,pune,TOI,2018
1879,2018/06/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-06-04T11:22:54+05:30->112703.txt,0,112703,[],http://timesofindia.indiatimes.com//city/coimbatore/forest-department-to-set-up-trap-to-catch-leopard/articleshow/64441184.cms,06,coimbatore,TOI,2018
1880,2017/01/23,23,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-23T06:12:48+05:30->129533.txt,0,129533,[],http://timesofindia.indiatimes.com//city/lucknow/jitin-prasada-in-congresss-first-list-for-uttar-pradesh-polls/articleshow/56725419.cms,01,lucknow,TOI,2017
1881,2017/10/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-10-03T00:15:15+05:30->314651.txt,0,314651,[],http://timesofindia.indiatimes.com//city/bhubaneswar/first-crude-oil-cargo-from-the-us-received-at-paradip/articleshow/60917034.cms,10,bhubaneswar,TOI,2017
1882,2018/03/12,12,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-12T13:47:26+05:30->50730.txt,0,50730,[],http://timesofindia.indiatimes.com//home/sunday-times/how-a-16-year-old-is-inspiring-haryanas-girls-to-pick-up-the-gun/articleshow/63249677.cms,03,NA,TOI,2018
1883,2017/03/20,20,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-20T00:19:13+05:30->170222.txt,0,170222,[],http://timesofindia.indiatimes.com//entertainment/kannada/music/arjun-janya-to-perform-unplugged-today/articleshow/57715642.cms,03,NA,TOI,2017
1884,2017/02/13,13,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-13T05:27:26+05:30->144907.txt,0,144907,[],http://timesofindia.indiatimes.com//india/mha-website-hacked-weeks-after-nsgs/articleshow/57117614.cms,02,NA,TOI,2017
1885,2018/01/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-03T00:56:00+05:30->1605.txt,0,1605,[],http://timesofindia.indiatimes.com//city/mangaluru/pvt-doctors-strike-had-little-impact-on-patients-in-city/articleshow/62342623.cms,01,mangaluru,TOI,2018
1886,2017/03/28,28,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-28T10:24:50+05:30->176252.txt,0,176252,[],http://timesofindia.indiatimes.com//city/goa/file-case-against-reliance-jio-velim-panchayat-told/articleshow/57862840.cms,03,margao,TOI,2017
1887,2017/04/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-04-01T10:05:05+05:30->179459.txt,0,179459,[],http://timesofindia.indiatimes.com//city/mysuru/geethas-allegations-baseless-b-s-yeddyurappa/articleshow/57956096.cms,04,mysuru,TOI,2017
1888,2017/04/10,10,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-04-10T12:00:48+05:30->186194.txt,0,186194,[],http://timesofindia.indiatimes.com//entertainment/hindi/music/news/anu-malik-to-sing-two-of-his-chartbusters-for-judwaa-2/articleshow/58104772.cms,04,NA,TOI,2017
1889,2017/02/06,06,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-06T12:18:24+05:30->140087.txt,0,140087,[],http://timesofindia.indiatimes.com//city/nagpur/free-wi-fi-for-nu-students-teachers/articleshow/56986945.cms,02,nagpur,TOI,2017
1890,2017/03/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-30T06:47:38+05:30->177909.txt,0,177909,[],http://timesofindia.indiatimes.com//city/pune/ncl-to-tweak-old-security-fire-safety-measures/articleshow/57902044.cms,03,pune,TOI,2017
1891,2017/05/26,26,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-05-26T06:58:59+05:30->219591.txt,0,219591,[],http://timesofindia.indiatimes.com//city/kochi/keep-calm-and-cover-your-cough-sneeze/articleshow/58850159.cms,05,kochi,TOI,2017
1892,2017/05/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-05-03T12:09:31+05:30->203054.txt,0,203054,[],http://timesofindia.indiatimes.com//city/indore/indore-municipal-corporation-seizes-400kg-illegal-poly-bags/articleshow/58491412.cms,05,indore,TOI,2017
1893,2017/01/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-22T06:08:47+05:30->128847.txt,0,128847,[],http://timesofindia.indiatimes.com//business/india-business/rs-2-35-lakh-crore-takeaway-from-business-summit-infrastructure-gets-big-push/articleshow/56711559.cms,01,kolkata,TOI,2017
1894,2017/07/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-07-29T06:21:01+05:30->266676.txt,0,266676,[],http://timesofindia.indiatimes.com//city/ahmedabad/precarious-heritage-tottering-structures-leave-3-dead-19-injured/articleshow/59817202.cms,07,ahmedabad,TOI,2017
1895,2018/02/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-04T15:13:45+05:30->25062.txt,0,25062,[],http://timesofindia.indiatimes.com//city/patna/blast-probe-gaya-cops-to-seek-remand-of-bdesh-outfit-members/articleshow/62772425.cms,02,gaya,TOI,2018
